vmt010140176002	6142	jfs2		AIX Storage Pool	1 700	datavn	datavg	Decommissioned
vmt010140176009	6952	jfs2		AIX Storage Pool	40	data01vn	data01vg	Decommissioned
vmt010140176009	6953	jfs2		AIX Storage Pool	600	data02vn	data02vg	Decommissioned
vmt010140176115	7470	NTFS	E	VMWare Additional Disk Pool	20			Operational
vmt010140176021	2941	NTFS	E	VMWare Additional Disk Pool	40			Decommissioned
vmt010140176022	2948	jfs2	/data	AIX Storage Pool	100	datavn	datavg	Decommissioned
vmt010140176024	3202	NTFS	E	VMWare Additional Disk Pool	60			Decommissioned
vmt010140176056	5010	jfs2	/data	AIX Storage Pool	50	datavn	datavg	Decommissioned
vmt010140176083	5724	NTFS	E	VMWare Additional Disk Pool	40			Decommissioned
vmt010140176012	4722	jfs2	/data	AIX Storage Pool	80	datalog	datavg	Decommissioned
vmt010140176018	4728	jfs2	/data	AIX Storage Pool	80	datalog	datavg	Decommissioned
vmt010140176025	4733	jfs2	/data	AIX Storage Pool	80	datalog	datavg	Decommissioned
vmt010140176032	4738	jfs2	/data	AIX Storage Pool	30	datalog	datavg	Decommissioned
vmt010140176032	4739	jfs2	/data2	AIX Storage Pool	500	datalog2	datavg2	Decommissioned
vmt010140176077	6613	jfs2	/dbvg	AIX Storage Pool	80	dbvg1	dbvg	Decommissioned
vmt010140176077	6614	jfs2	/appvg	AIX Storage Pool	150	appvg1	appvg	Decommissioned
vmt010140176051	4967	NTFS	E	VMWare Additional Disk Pool	30			Decommissioned
vmt010140176055	5000	jfs2	DMOMP	AIX Storage Pool	100	DMOVM	DMOVG	Decommissioned
vmt010140176060	5589	NTFS	E	VMWare Additional Disk Pool	6			Decommissioned
vmt010140176060	5590	NTFS	F	VMWare Additional Disk Pool	50			Decommissioned
vmt010140176061	5600	NTFS	E	VMWare Additional Disk Pool	6			Decommissioned
vmt010140176061	5601	NTFS	F	VMWare Additional Disk Pool	400			Decommissioned
vmd010140178034	7468	NTFS	E	VMWare Additional Disk Pool	60			Decommissioned
vmd010140178099	7469	NTFS	E	VMWare Additional Disk Pool	60			Decommissioned
vmt010140176119	7508	NTFS	E	VMWare Additional Disk Pool	60			Decommissioned
vmt010140176119	7509	NTFS	F	VMWare Additional Disk Pool	50			Decommissioned
vmt010140176118	7506	NTFS	E	VMWare Additional Disk Pool	60			Decommissioned
vmt010140176118	7507	NTFS	F	VMWare Additional Disk Pool	50			Decommissioned
vmt010140176120	7866	NTFS	E	VMWare Additional Disk Pool	10			Decommissioned
vmt010140176120	7867	NTFS	F	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176120	16603	NTFS	g	VMWare Additional Disk Pool	10			Decommissioned
vmt010140176030	7872	NTFS	E	VMWare Additional Disk Pool	10			Decommissioned
vmt010140176030	7873	NTFS	F	VMWare Additional Disk Pool	0			Decommissioned
vmt010140176080	7878	NTFS	E	VMWare Additional Disk Pool	10			Decommissioned
vmt010140176080	7879	NTFS	F	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176105	7884	NTFS	E	VMWare Additional Disk Pool	10			Decommissioned
vmt010140176105	7885	NTFS	F	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176050	5631	NTFS	E	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176050	5632	NTFS	F	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176063	6761	NTFS	E	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176063	6762	NTFS	F	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176088	5822	jfs2	/data	AIX Storage Pool	40	wintervn	wintervg	Operational
vmt010140176089	5828	jfs2	/data	AIX Storage Pool	100	wintervn	wintervg	Operational
vmt010140176091	6054	jfs2	/data	AIX Storage Pool	100	datavn	datavg	Decommissioned
vmt010140176094	6064	NTFS	E	VMWare Additional Disk Pool	96			Operational
vmt010140176033	6117	jfs2	/data	AIX Storage Pool	50	datavn	datavg	Decommissioned
vmt010140176084	6127	jfs2	/data	AIX Storage Pool	50	datavn	datavg	Decommissioned
vmt010140176102	7107	ext3	/data	VMWare Additional Disk Pool	80			Operational
vmt010140176086	8110	ext3	/data	VMWare Additional Disk Pool	60			Decommissioned
vmt010140176087	8133	jfs2		AIX Storage Pool	60	datavn	datavg	Decommissioned
vmt010140176092	6011	NTFS	E	VMWare Additional Disk Pool	10			Decommissioned
vmd010140178082	6192	NTFS	E	VMWare Additional Disk Pool	60			Decommissioned
vmd010140178084	6259	jfs2	/oracle	AIX Storage Pool	190	oraclevg	oracle	Decommissioned
vmd010140178084	6260	jfs2	/filenet	AIX Storage Pool	150	filenetvg	filenet	Decommissioned
vmd010140178085	6330	jfs2	/oracle	AIX Storage Pool	150	oraclevg	oracle	Decommissioned
vmd010140178085	6331	jfs2	/filenet	AIX Storage Pool	150	filenetvg	filenet	Decommissioned
vmd010140178085	6332	jfs2	/extra	AIX Storage Pool	30	extravg	extra	Decommissioned
vmd010140178086	6341	NTFS	E	VMWare Additional Disk Pool	50			Decommissioned
vmt010140176068	6353	jfs2		AIX Storage Pool	160	datavn	datavg	Decommissioned
vmt010140176099	6358	NTFS	E	VMWare Additional Disk Pool	50			Decommissioned
vmd010140178004	6500	NTFS	E	VMWare Additional Disk Pool	60			Decommissioned
vmt010140176015	6523	NTFS	E	VMWare Additional Disk Pool	60			Decommissioned
vmd010140178030	6539	jfs2		AIX Storage Pool	40	datavn1	datavg1	Decommissioned
vmd010140178030	6540	jfs2		AIX Storage Pool	50	datavn3	datavg3	Decommissioned
vmd010140178030	6541	jfs2	/oracle	AIX Storage Pool	100	datavn2	datavg2	Decommissioned
vmt010140176038	6565	jfs2		AIX Storage Pool	40	datavn1	datavg1	Decommissioned
vmt010140176038	6566	jfs2	/oracle	AIX Storage Pool	100	datavn2	datavg2	Decommissioned
vmt010140176038	6567	jfs2		AIX Storage Pool	50	datavn3	datavg3	Decommissioned
vmd010140178027	6602	NTFS	F	VMWare Additional Disk Pool	500			Decommissioned
vmd010140178027	6603	NTFS	G	VMWare Additional Disk Pool	500			Decommissioned
vmd010140178027	8322	NTFS	H	VMWare Additional Disk Pool	500			Decommissioned
vmd010140178027	6601	NTFS	E	VMWare Additional Disk Pool	500			Decommissioned
vmt010140176046	6586	jfs2	/data	AIX Storage Pool	380	datavn	datavg	Decommissioned
vmt010140176082	6798	jfs2		AIX Storage Pool	50	datavn	datavg	Decommissioned
vmd010140178083	7510	NTFS	E	VMWare Additional Disk Pool	120			Decommissioned
vmd010140178088	7513	NTFS	E	VMWare Additional Disk Pool	60			Decommissioned
vmt010140176085	14829	NTFS	E	VMWare Additional Disk Pool	50			Operational
vmd010140178089	6686	jfs2		AIX Storage Pool	500	datavn1	datavg1	Decommissioned
vmd010140178089	6687	jfs2		AIX Storage Pool	250	datavn2	datavg2	Decommissioned
vmd010140178090	6764	NTFS	E	VMWare Additional Disk Pool	75			Decommissioned
vmt010140176096	6807	jfs2	data	AIX Storage Pool	50	datavn	datavg	Decommissioned
vmt010140176097	6948	NTFS	E	VMWare Additional Disk Pool	40			Decommissioned
vmt010140176100	6967	NTFS	E	VMWare Additional Disk Pool	250			Decommissioned
vmt010140176100	6986	NTFS	F	VMWare Additional Disk Pool	250			Decommissioned
vmt010140176101	6922	jfs2		AIX Storage Pool	100	datavn	datavg	Decommissioned
vmd010140178106	8003	jfs2	/data	AIX Storage Pool	100	datavn1	datavg1	Decommissioned
vmd010140178106	8004	jfs2		AIX Storage Pool	100	datavn2	datavg2	Decommissioned
vmd010140178094	7041	NTFS	F	VMWare Additional Disk Pool	5			Operational
vmd010140178094	7042	NTFS	G	VMWare Additional Disk Pool	0			Operational
vmd010140178095	16985	NTFS	F	VMWare Additional Disk Pool	20			Decommissioned
vmd010140178095	6965	NTFS	E	VMWare Additional Disk Pool	50			Decommissioned
vmd010140178095	6966	NTFS	H	VMWare Additional Disk Pool	5			Decommissioned
vmd010140178097	6990	NTFS	F	VMWare Additional Disk Pool	5			Decommissioned
vmd010140178097	6989	NTFS	E	VMWare Additional Disk Pool	50			Decommissioned
vmd010140178020	7126	jfs2	/data	AIX Storage Pool	30	datavn1	datavg1	Operational
vmd010140178020	7127	jfs2		AIX Storage Pool	30	datavn2	datavg2	Operational
vmd010140178041	7145	jfs2	/data	AIX Storage Pool	30	datavn1	datavg1	Decommissioned
vmd010140178041	7146	jfs2		AIX Storage Pool	30	datavn2	datavg2	Decommissioned
vmt010140176107	7164	NTFS	E	VMWare Additional Disk Pool	6			Operational
vmt010140176107	7165	NTFS	F	VMWare Additional Disk Pool	10			Operational
vmt010140176107	7166	NTFS	G	VMWare Additional Disk Pool	50			Operational
vmt010140176108	7535	ext3	/data	VMWare Additional Disk Pool	30			Decommissioned
vmt010140176073	7553	ext3	/data	VMWare Additional Disk Pool	50			Decommissioned
vmt010140176109	14541	NTFS	h	VMWare Additional Disk Pool	20			Decommissioned
