node|aanvraag|0|25986|25986|und|0|Identiek aan de al bestaande testserver voor Fleks (AIX, 10.140.176.17).\
Recente snapshot kan gebruikt worden om kopie te trekken.\
Misschien moet MQ dan wel geinstalleerd worden (of geherinstalleerd vanwege queuenames)\
|\N
node|aanvraag|0|26302|26302|und|0|Inrichting moet gelijk zijn aan de bestaande UPA OTOD T3 omgeving.|\N
node|aanvraag|0|26307|26307|und|0|Graag voorzien van :\
- VISUAL STUDIO 2015|\N
node|aanvraag|0|26310|26310|und|0|Wij hebben nodig een\
OS: AIX 6.1, IBM Java 6-64\
1) Database Server (deze gegevens moeten direct bij IBM opgevraagd worden).\
2) Weblogic Server 2X \
    Om een reëel cluster na te bouwen hebben wij twee servers nodig.\
    Elk met twee managed nodes. Het is op dit moment genoeg om deze op te schalen naar 6GB per managed server, 12GB voor de Weblogic omgeving en 4GB voor het OS en andere tools.\
    Ook komt er een webtier configuratie bij. Per machine 16GB.\
    Hardeschijf grootte is voldoende zoals nu aanwezig is in de OTOD omgeving.\
3) Een omgeving om load te genereren voor de server.\
\
Deze OTOD omgeving moet qua omvang gelijk zijn aan de huidige PAT omgeving van UPA.\
Gaarne de specificatie overnemen van deze omgeving.\
Applicatieservers voor de PAT zijn: PN3008 en PN3009\
Databaseservers van de PAT zijn: PN3012 en PN3013|\N
node|aanvraag|0|26507|26507|und|0|De nieuwe T-omgeving van PDI moet voldoen qua CPU's, RAM, Systeemschijf en Toegang aan de huidige T-omgeving van PDI. Momenteel worden de volgende servers gebruikt.Windows - IP-adres: 10.140.176.021, AIX server - IP-adres: 10.140.176.022.\
Ook moeten de producten Data access component 12.1 van Oracle en APEX Listener versie 2.0.5  worden toegevoegd (zie bijgevoegd spreadsheet)|\N
node|aanvraag|0|26595|26595|und|0|Meerdere Logins/Windowssessies tegelijkertijd 5.\
Alleen Java 1.7_75\
|\N
node|aanvraag|0|26627|26627|und|0|Gaarne gelijk aan AIX met ip 10.140.176.17 en 10.140.176.03|\N
node|aanvraag|0|27121|27121|und|0|We draaien nu in de Productie omgeving op RedHat 5.9 dus als dat op deze ook zou kunnen dan graag. Anders 5.8.|\N
node|aanvraag|0|27228|27228|und|0|onbekend wat met Mount/Label bedoeld wordt|\N
node|aanvraag|0|27230|27230|und|0|Oracle 11G + OWB -> Indien de servergegevens bekend zijn, zal er via Carel Higler licenties worden aangevraagd|\N
node|aanvraag|0|27479|27479|und|0|Op de Oracle server graag Oracle ASM mee installeren.|\N
node|aanvraag|0|27527|27527|und|0|Alleen opleveren met OS2012R0|\N
node|aanvraag|0|28137|28137|und|0|Dit wordt de Tridion server voor de T omgeving, hij moet hetzelfde uitgevoerd zijn als de machine voor de O omgeving \
\
(Applicatie server\
Windows 2008 R2/64\
IIS7.5 – DotNet 4.5\
10.140.176.164)|\N
