17641	17641	projects	und	aixDev_test	1	1	1429540267	1506936001	2	0	0	0	0
17642	17642	projects	und	testimagebak6	1	1	1429540267	1506934949	2	0	0	0	0
17643	17643	projects	und	sfsfsdhehjrtthdr	1	1	1429540267	1506934949	2	0	0	0	0
17644	17644	projects	und	Bit	1	1	1429540267	1506936001	2	0	0	0	0
17645	17645	projects	und	Reab	1	1	1429540267	1506936001	2	0	0	0	0
17646	17646	projects	und	sffd	1	1	1429540267	1506934949	2	0	0	0	0
17647	17647	projects	und	test200364	1	1	1429540267	1506934949	2	0	0	0	0
17648	17648	projects	und	r12003test	1	1	1429540267	1506934949	2	0	0	0	0
17649	17649	projects	und	r12003test2	1	1	1429540267	1506934949	2	0	0	0	0
17650	17650	projects	und	DevBeheer	1	1	1429540267	1506936001	2	0	0	0	0
17651	17651	projects	und	OM	1	1	1429540267	1506936001	2	0	0	0	0
17652	17652	projects	und	MIMAS	1	1	1429540267	1506934949	2	0	0	0	0
17653	17653	projects	und	TET	1	1	1429540267	1506936001	2	0	0	0	0
17654	17654	projects	und	Basware	1	1	1429540267	1506936001	2	0	0	0	0
17655	17655	projects	und	Bas_ware	1	1	1429540267	1545290102	2	0	0	0	0
17656	17656	projects	und	GIIO	1	1	1429540267	1598853302	2	0	0	0	0
17657	17657	projects	und	AO	1	1	1429540267	1506936001	2	0	0	0	0
17658	17658	projects	und	MIMAS test	1	1	1429540267	1526637901	2	0	0	0	0
17659	17659	projects	und	Polis+	1	1	1429540267	1506936001	2	0	0	0	0
17660	17660	projects	und	ITM test	1	1	1429540267	1506934949	2	0	0	0	0
17661	17661	projects	und	ITMtest2	1	1	1429540267	1506934949	2	0	0	0	0
17662	17662	projects	und	OToD oefen	1	1	1429540267	1506936001	2	0	0	0	0
17663	17663	projects	und	ITMtest3	1	1	1429540267	1506934949	2	0	0	0	0
17664	17664	projects	und	ITMtest4	1	1	1429540267	1506934949	2	0	0	0	0
17665	17665	projects	und	ITMtest5	1	1	1429540267	1506934949	2	0	0	0	0
17666	17666	projects	und	PDI	1	1	1429540267	1596178502	2	0	0	0	0
17667	17667	projects	und	itmtest6	1	1	1429540267	1506934949	2	0	0	0	0
17668	17668	projects	und	ODS	1	1	1429540267	1506936001	2	0	0	0	0
17669	17669	projects	und	ODS-T	1	1	1429540267	1506936001	2	0	0	0	0
17670	17670	projects	und	ODS Test	1	1	1429540267	1506936001	2	0	0	0	0
17671	17671	projects	und	LIRA	1	1	1429540267	1506936001	2	0	0	0	0
17672	17672	projects	und	Versiebeheer	1	1	1429540267	1506936001	2	0	0	0	0
17673	17673	projects	und	Subversion	1	1	1429540267	1506936001	2	0	0	0	0
17674	17674	projects	und	Versiebeheer DEV	1	1	1429540267	1506936001	2	0	0	0	0
17675	17675	projects	und	Subversion DEV	1	1	1429540267	1506936001	2	0	0	0	0
17676	17676	projects	und	CBBS	1	1	1429540269	1506934949	2	0	0	0	0
17677	17677	projects	und	scripttest	1	1	1429540269	1506936001	2	0	0	0	0
17678	17678	projects	und	scripttest2	1	1	1429540269	1506936001	2	0	0	0	0
17679	17679	projects	und	GD Polis+	1	1	1429540269	1506936001	2	0	0	0	0
17680	17680	projects	und	GD Polis+	1	1	1429540269	1506936001	2	0	0	0	0
17681	17681	projects	und	GD Polis+	1	1	1429540269	1506936001	2	0	0	0	0
17682	17682	projects	und	Uitkeren Polis+	1	1	1429540269	1506936001	2	0	0	0	0
17683	17683	projects	und	Taskforce	1	1	1429540269	1506936001	2	0	0	0	0
17684	17684	projects	und	DMO	1	1	1429540269	1506936001	2	0	0	0	0
17685	17685	projects	und	W2012V2 Test	1	1	1429540269	1506936001	2	0	0	0	0
17686	17686	projects	und	W2012V2 Test	1	1	1429540269	1506936001	2	0	0	0	0
17687	17687	projects	und	DIV MOM	1	1	1429540269	1506936001	2	0	0	0	0
17688	17688	projects	und	DIV - MOM	1	1	1429540269	1556179501	2	0	0	0	0
17689	17689	projects	und	POC-Xebia	1	1	1429540269	1506936001	2	0	0	0	0
17690	17690	projects	und	SMF	1	1	1429540269	1506936001	2	0	0	0	0
17691	17691	projects	und	DIV - Zomer	1	1	1429540269	1554965102	2	0	0	0	0
17692	17692	projects	und	test	1	1	1429540269	1506934949	2	0	0	0	0
17693	17693	projects	und	Winter	1	1	1429540269	1506936001	2	0	0	0	0
17694	17694	projects	und	CBBS	1	1	1429540269	1506936001	2	0	0	0	0
17695	17695	projects	und	CBBS	1	1	1429540269	1506936001	2	0	0	0	0
17696	17696	projects	und	SMF	1	1	1429540269	1506936001	2	0	0	0	0
17697	17697	projects	und	Stubstore	1	1	1429540269	1506936001	2	0	0	0	0
17698	17698	projects	und	CBBS	1	1	1429540269	1506936001	2	0	0	0	0
17699	17699	projects	und	CBBS	1	1	1429540269	1506936001	2	0	0	0	0
17700	17700	projects	und	BackupRestoreProject	1	1	1429540269	1506936001	2	0	0	0	0
17701	17701	projects	und	adtest	1	1	1429540269	1506934949	2	0	0	0	0
17702	17702	projects	und	EAED dev	1	1	1429540269	1506936001	2	0	0	0	0
17703	17703	projects	und	EAED DEV	1	1	1429540269	1506936001	2	0	0	0	0
17704	17704	projects	und	EAED Dev	1	1	1429540269	1506936001	2	0	0	0	0
17705	17705	projects	und	EAED Dev	1	1	1429540269	1506936001	2	0	0	0	0
17706	17706	projects	und	Lira Lola	1	1	1429540269	1506934949	2	0	0	0	0
17707	17707	projects	und	Otod oefen 2	1	1	1429540269	1506936001	2	0	0	0	0
17708	17708	projects	und	Lira Lola	1	1	1429540269	1506936001	2	0	0	0	0
17709	17709	projects	und	Lira Lola	1	1	1429540269	1522339502	2	0	0	0	0
17710	17710	projects	und	test project from image	1	1	1429540269	1506934949	2	0	0	0	0
17711	17711	projects	und	Wajong participatie	1	1	1429540269	1506936001	2	0	0	0	0
17712	17712	projects	und	Gina	1	1	1429540269	1546855501	2	0	0	0	0
17713	17713	projects	und	Wajong Participatie	1	1	1429540269	1506936001	2	0	0	0	0
17714	17714	projects	und	Wajong	1	1	1429540269	1525244701	2	0	0	0	0
17715	17715	projects	und	CBBS-T	1	1	1429540269	1545909601	2	0	0	0	0
17716	17716	projects	und	SMZ - BRAVO	1	1	1429540269	1506936001	2	0	0	0	0
17717	17717	projects	und	SMZ-BRAVO	1	1	1429540269	1506936001	2	0	0	0	0
17718	17718	projects	und	Peoplesoft_Lab	1	1	1429540269	1506936001	2	0	0	0	0
17719	17719	projects	und	AD_Linux	1	1	1429540269	1506936001	2	0	0	0	0
17720	17720	projects	und	MOI-SMBA	1	1	1429540269	1560960301	2	0	0	0	0
17721	17721	projects	und	DWU en Mashup	1	1	1429540269	1506936001	2	0	0	0	0
17722	17722	projects	und	Reab_Linux	1	1	1429540269	1506936001	2	0	0	0	0
17723	17723	projects	und	LAS	1	1	1429540269	1506936001	2	0	0	0	0
17724	17724	projects	und	PLM	1	1	1429540269	1506936001	2	0	0	0	0
17725	17725	projects	und	PLM	1	1	1429540269	1506936001	2	0	0	0	0
17726	17726	projects	und	PLM	1	1	1429540272	1506936001	2	0	0	0	0
17727	17727	projects	und	PLM	1	1	1429540272	1526296201	2	0	0	0	0
17728	17728	projects	und	Bit - MOM	1	1	1429540272	1506936001	2	0	0	0	0
17729	17729	projects	und	ADLinux	1	1	1429540272	1506936001	2	0	0	0	0
17730	17730	projects	und	een_Mijnomgeving	1	1	1429540272	1506936001	2	0	0	0	0
17731	17731	projects	und	Rabo	1	1	1429540272	1506936001	2	0	0	0	0
17732	17732	projects	und	eFlow	1	1	1429540272	1506936001	2	0	0	0	0
17733	17733	projects	und	RABO	1	1	1429540272	1506936001	2	0	0	0	0
17734	17734	projects	und	eFlow	1	1	1429540272	1506936001	2	0	0	0	0
17735	17735	projects	und	Linux_een-mijnomgeving	1	1	1429540272	1506936001	2	0	0	0	0
17736	17736	projects	und	een_Mijnomgeving-Linux	1	1	1429540272	1506936001	2	0	0	0	0
17737	17737	projects	und	Jira	1	1	1429540272	1506936001	2	0	0	0	0
17738	17738	projects	und	Jira	1	1	1429540272	1506936001	2	0	0	0	0
17739	17739	projects	und	Jira	1	1	1429540272	1506936001	2	0	0	0	0
17740	17740	projects	und	SMZ-RDP	1	1	1429540272	1578908101	2	0	0	0	0
17741	17741	projects	und	TL KenSMZ	1	1	1429540272	1506936001	2	0	0	0	0
17742	17742	projects	und	TL KenSMZ	1	1	1429540272	1506936001	2	0	0	0	0
17743	17743	projects	und	TL KenSMZ	1	1	1429540272	1506936001	2	0	0	0	0
17744	17744	projects	und	TL KenSMZ	1	1	1429540272	1506936001	2	0	0	0	0
17745	17745	projects	und	Fleks	1	1	1429540272	1506936001	2	0	0	0	0
17746	17746	projects	und	TL KenSMZ	1	1	1429540272	1506936001	2	0	0	0	0
17747	17747	projects	und	RDP Polis Plus	1	1	1429540272	1506936001	2	0	0	0	0
17748	17748	projects	und	OToD-LPAR	1	1	1429540272	1506936001	2	0	0	0	0
17749	17749	projects	und	Qradar	1	1	1429540272	1506936001	2	0	0	0	0
17750	17750	projects	und	OToD	1	1	1429540272	1506936001	2	0	0	0	0
17751	17751	projects	und	OAM OIM	1	1	1429540272	1506936001	2	0	0	0	0
17752	17752	projects	und	OMregieONT	1	1	1429540272	1506936001	2	0	0	0	0
18906	18906	projects	und	Inspire	1	1	1430470801	1506936001	2	0	0	0	0
20332	20332	projects	und	ETL	1	1	1432629302	1506936001	2	0	0	0	0
20333	20333	projects	und	ETL_	1	1	1432629601	1506936001	2	0	0	0	0
20351	20351	projects	und	ETL__	1	1	1433149802	1506936001	2	0	0	0	0
